BPUIC1;BPUIC2;NUM_CONNECTIONS;AVG_DURATION
8509185;8509184;50;1.36
8509184;8509183;37;4.95
8509183;8509182;41;1.61
8509182;8509181;41;2.17
8509181;8509180;37;2.11
8509180;8509000;2;4.5
8509253;8509252;33;3.0
8509252;8509251;33;3.97
8509250;8509199;2;5.0
8509199;8509198;9;6.0
8509198;8509197;15;16.93
8509189;8509186;1;8.0
8509186;8509184;1;7.0
8509184;8509000;1;14.0
8509000;8509183;15;9.87
8509192;8509195;15;15.0
8509198;8509199;8;5.0
8509199;8509251;6;7.0
8509189;8509185;13;11.0
8509184;8509181;13;8.0
8509181;8509000;29;6.93
8509181;8509184;13;7.08
8509184;8509185;49;1.69
8509185;8509189;13;13.0
8509250;8509198;1;10.0
8509195;8509192;13;14.0
8509189;8509183;13;19.0
8509183;8509000;13;12.0
8509198;8509251;5;12.0
8509251;8509199;7;6.0
8509251;8509198;5;12.0
8509199;8509250;2;5.0
8509183;8509181;16;3.94
8509000;8509050;38;2.0
8509050;8509180;36;3.0
8509180;8509181;36;2.58
8509181;8509182;38;2.0
8509182;8509183;37;2.51
8509183;8509184;35;4.57
8509185;8509186;22;5.14
8509186;8509187;22;3.41
8509187;8509188;22;2.73
8509188;8509189;22;3.91
8509268;8509267;18;2.06
8509267;8509266;18;6.94
8509266;8509265;32;4.0
8509265;8509264;32;4.53
8509264;8509269;31;1.97
8509269;8509068;17;21.12
8509068;8509269;17;19.76
8509269;8509264;32;1.44
8509264;8509265;32;4.0
8509265;8509266;32;4.03
8509266;8509267;18;5.94
8509267;8509268;18;4.78
8509266;8509268;14;9.0
8509268;8509266;14;8.0
8509250;8509256;23;4.87
8509256;8509257;23;2.13
8509257;8509258;23;3.04
8509258;8509259;33;3.33
8509259;8509260;19;5.0
8509260;8509262;19;11.95
8509262;8509263;20;6.95
8509263;8509068;2;19.0
8509259;8509258;34;3.32
8509258;8509257;23;2.78
8509257;8509256;23;2.3
8509256;8509250;23;4.96
8509259;8509262;12;15.25
8509068;8509263;3;18.0
8509263;8509262;21;7.38
8509262;8509259;13;14.0
8509262;8509068;11;25.0
8509068;8509262;11;26.0
8509258;8509251;10;9.0
8509251;8509258;10;9.0
8509157;8509156;18;9.17
8509156;8509155;18;5.89
8509155;8509154;18;7.17
8509154;8509153;18;3.89
8509153;8509152;18;7.94
8509152;8509150;18;15.39
8509150;8509000;18;6.28
8509000;8509150;18;2.0
8509150;8509152;18;16.5
8509152;8509153;18;8.72
8509153;8509154;18;3.89
8509154;8509155;18;7.89
8509155;8509156;18;5.94
8509156;8509157;18;11.06
8509002;8509056;33;2.0
8509056;8509055;33;2.0
8509055;8509054;33;2.06
8509054;8509053;33;3.0
8509053;8509006;18;5.11
8509006;8509000;33;2.97
8509180;8509050;35;3.0
8509050;8509000;39;2.92
8509000;8509006;31;2.0
8509006;8509053;14;5.0
8509053;8509054;31;2.0
8509054;8509055;31;2.06
8509055;8509056;31;2.0
8509056;8509002;31;3.97
8509006;8509051;17;2.0
8509051;8509053;17;4.94
8509057;8509059;13;6.0
8509053;8509051;15;4.0
8509051;8509006;15;2.0
8509059;8509057;13;5.0
8509182;8509184;1;6.0
8509050;8509181;2;4.5
8509253;8509350;15;3.0
8509350;8509351;15;2.93
8509351;8509255;15;3.0
8509255;8509352;14;3.0
8509352;8509353;14;6.43
8509353;8509354;14;6.93
8509354;8519370;14;2.43
8519370;8509373;14;2.14
8509373;8509356;14;7.36
8509356;8509357;14;10.0
8509357;8509358;14;14.79
8509358;8509361;4;24.0
8509361;8509364;7;6.57
8509364;8509365;14;5.07
8509365;8509366;14;8.14
8509366;8509368;6;8.0
8509368;8509369;14;8.57
8509369;8509368;13;7.46
8509368;8509366;5;8.0
8509366;8509365;13;7.46
8509365;8509364;13;4.92
8509364;8509363;13;5.0
8509363;8509361;13;4.0
8509361;8509358;3;21.0
8509358;8509357;13;13.38
8509357;8509356;13;7.0
8509356;8509373;13;9.15
8509373;8519370;13;2.0
8519370;8509354;13;2.62
8509354;8509353;13;7.46
8509353;8509352;13;5.62
8509352;8509255;13;4.69
8509255;8509351;12;2.0
8509351;8509350;12;3.0
8509350;8509253;12;5.0
8509183;8509171;1;25.0
8509171;8509170;19;3.0
8509170;8509169;19;5.0
8509169;8509168;19;5.0
8509168;8509167;19;4.95
8509167;8509183;19;6.05
8509181;8509050;4;5.0
8509183;8509168;1;10.0
8509168;8509169;19;4.95
8509169;8509170;19;5.0
8509170;8509171;22;2.27
8509179;8509178;17;7.06
8509178;8509177;17;3.94
8509177;8509176;17;4.0
8509176;8509175;17;6.0
8509175;8509174;17;4.0
8509174;8509173;17;3.0
8509173;8509171;17;6.0
8509183;8509167;18;5.83
8509167;8509168;18;5.22
8509171;8509173;17;5.0
8509173;8509174;17;3.0
8509174;8509175;17;4.88
8509175;8509176;17;6.06
8509176;8509177;17;3.06
8509177;8509178;17;3.82
8509178;8509179;17;9.82
8509171;8509183;3;22.0
8509171;8509168;1;11.0
8509168;8509000;1;17.0
8509000;8509182;3;8.0
8509182;8509167;3;7.0
8509167;8509170;3;13.0
8509171;8509000;1;30.0
8509000;8509171;1;34.0
8509072;8509068;12;21.0
8509068;8509072;12;21.0
8509251;8509254;18;2.89
8509254;8509255;18;5.06
8509264;8509263;1;4.0
8509262;8509260;19;11.21
8509260;8509259;19;4.89
8509263;8509269;18;3.0
8509269;8509263;17;3.65
8509255;8509254;18;2.0
8509254;8509251;18;5.0
8509060;8509057;1;8.0
8509002;8509064;1;19.0
8509064;8509068;1;14.0
8509258;8509250;1;8.0
8509361;8509363;8;2.12
8509363;8509364;8;4.12
8509366;8509367;8;5.75
8509367;8509368;8;4.12
8509358;8509359;8;12.25
8509359;8509361;7;16.0
8509361;8509359;7;12.29
8509359;8509358;8;11.12
8509368;8509367;8;3.0
8509367;8509366;8;5.88
8509073;8509075;17;4.0
8509075;8509076;17;4.0
8509076;8509075;17;4.0
8509075;8509073;17;4.88
8509076;8509077;15;5.0
8509077;8509078;15;6.0
8509078;8509195;15;6.0
8509195;8509078;15;5.0
8509078;8509077;15;6.0
8509077;8509076;15;5.0
8509179;8509000;2;74.0
8509000;8509195;1;67.0
8509195;8509251;1;47.0
8509251;8509253;2;7.0
8509000;8509192;1;54.0
8509192;8509251;1;60.0
8509253;8509251;2;6.0
8509251;8509195;1;39.0
8509195;8509000;1;76.0
8509000;8509179;2;78.0
8509251;8509192;1;72.0
8509192;8509000;1;55.0
8509000;8509189;1;33.0
8509197;8509255;1;34.0
8509255;8519370;1;17.0
8519370;8509357;1;19.0
8509357;8509361;1;46.0
8509364;8509369;1;28.0
8509369;8509364;1;30.0
8509364;8509361;1;11.0
8508151;8508152;37;2.0
8508152;8508193;37;1.0
8508193;8508153;37;2.0
8508153;8508154;37;1.0
8508154;8508155;37;2.95
8508155;8508154;37;3.0
8508154;8508153;37;3.0
8508153;8508193;37;1.0
8508193;8508152;37;1.0
8508152;8508151;37;1.0
8508155;8508157;35;3.0
8508157;8508158;35;1.0
8508158;8508159;35;1.0
8508159;8500211;35;2.0
8500211;8518690;73;1.0
8518690;8500212;73;3.0
8500212;8518690;73;1.0
8518690;8500211;73;1.0
8500211;8508159;35;1.0
8508159;8508158;35;1.0
8508158;8508157;35;1.0
8508157;8508155;35;3.0
8500211;8500289;38;1.0
8500289;8500288;38;2.0
8500288;8500287;38;2.0
8500287;8500286;37;3.0
8500286;8500285;37;2.0
8500285;8500283;37;2.0
8500283;8500275;37;1.0
8500275;8500274;37;3.0
8500274;8500273;37;1.0
8500273;8500272;37;1.0
8500272;8500280;37;1.0
8500280;8500207;37;4.0
8500287;8500288;38;1.0
8500288;8500289;38;1.0
8500289;8500211;38;4.0
8500207;8500280;37;1.0
8500280;8500272;37;2.0
8500272;8500273;37;1.0
8500273;8500274;37;1.0
8500274;8500275;37;1.0
8500275;8500283;37;1.0
8500283;8500285;37;3.0
8500285;8500286;37;2.0
8500286;8500287;37;3.0
8500207;8508068;64;3.0
8508068;8508066;64;4.0
8508066;8508064;64;4.0
8508064;8508063;38;2.0
8508063;8508062;38;2.0
8508062;8508061;38;2.0
8508061;8508060;38;2.0
8508060;8508059;38;4.03
8508059;8507000;63;13.0
8508064;8508061;36;4.0
8508061;8508059;37;6.95
8507000;8508059;62;13.0
8508059;8508064;26;10.0
8508064;8508066;64;4.0
8508066;8508068;64;4.0
8508068;8500207;64;4.0
8508064;8508059;26;11.0
8508059;8508061;35;4.0
8508061;8508064;35;6.0
8508059;8508060;39;4.0
8508060;8508061;39;2.0
8508061;8508062;39;1.0
8508062;8508063;39;2.0
8508063;8508064;39;3.08
8508059;8504410;1;7.0
8504410;8508070;75;1.0
8508070;8508054;75;3.0
8508054;8507000;178;4.84
8507063;8589198;69;1.0
8589198;8507064;69;1.0
8507064;8507065;69;2.0
8507065;8507066;69;3.0
8507066;8507067;69;2.0
8507067;8507068;69;3.0
8507068;8507069;102;2.0
8507069;8507096;102;2.0
8507096;8508054;102;3.0
8507000;8508054;177;4.0
8508054;8507096;105;3.0
8507096;8507069;105;1.0
8507069;8507068;105;3.0
8507068;8507067;69;2.0
8507067;8507066;69;2.0
8507066;8507065;69;3.0
8507065;8507064;69;1.0
8507064;8589198;69;2.0
8589198;8507063;69;3.0
8507063;8507068;2;11.0
8507068;8507063;2;11.0
8508054;8508070;73;3.0
8508070;8504410;73;1.0
8504410;8508056;73;3.0
8508056;8508071;73;1.0
8508071;8508057;73;1.0
8508057;8508058;73;2.0
8508058;8508059;73;4.0
8508059;8508058;74;2.0
8508058;8508057;74;2.0
8508057;8508071;74;1.0
8508071;8508056;74;1.0
8508056;8504410;74;3.0
8508054;8508052;63;2.0
8508052;8508051;63;1.0
8508051;8507000;63;4.0
8508055;8508053;63;2.0
8508053;8508054;63;2.0
8508054;8508053;62;1.0
8508053;8508055;62;3.0
8507000;8508051;61;2.0
8508051;8508052;61;1.0
8508052;8508054;61;3.0
8501689;8501688;85;12.19
8501688;8501689;85;12.88
8501605;8501683;31;10.26
8501683;8501684;31;7.0
8501684;8501685;31;9.03
8501685;8501686;31;9.0
8501686;8501687;31;8.06
8501687;8501688;26;5.0
8501687;8518885;5;3.0
8518885;8501688;5;2.0
8501688;8501687;29;5.0
8501687;8501686;32;8.0
8501686;8501685;32;11.75
8501685;8501684;32;10.0
8501684;8501683;32;8.0
8501683;8501605;32;10.0
8501688;8518885;3;1.0
8518885;8501687;3;4.0
8502113;8519685;69;1.0
8519685;8502123;69;1.0
8502123;8502103;69;3.0
8502103;8502189;69;2.0
8502189;8502160;69;2.0
8502160;8502184;69;1.0
8502184;8502174;69;1.0
8502174;8502161;69;3.0
8502161;8516450;69;2.0
8516450;8502162;69;1.0
8502162;8502163;69;2.0
8502163;8502164;69;5.0
8502164;8502165;69;2.0
8502165;8502166;69;2.0
8502166;8502167;69;4.0
8502167;8502176;69;0.0
8502176;8502168;69;1.0
8502168;8502169;69;3.0
8502169;8502168;68;1.0
8502168;8502176;68;1.0
8502176;8502167;68;2.0
8502167;8502166;68;2.0
8502166;8502165;68;2.0
8502165;8502164;68;2.0
8502164;8502163;68;4.0
8502163;8502162;68;1.0
8502162;8516450;68;3.0
8516450;8502161;68;2.0
8502161;8502174;68;2.0
8502174;8502184;68;1.0
8502184;8502160;68;3.0
8502160;8502189;68;1.0
8502189;8502103;68;3.0
8502103;8502123;68;2.0
8502123;8519685;68;0.0
8519685;8502113;68;4.0
8502199;8502177;68;1.0
8502177;8502197;68;2.0
8502197;8502178;68;1.0
8502178;8502179;68;1.0
8502179;8502195;68;3.0
8502195;8502180;68;1.0
8502180;8502194;68;3.97
8502194;8502181;68;1.0
8502181;8502182;68;1.0
8502182;8502196;68;1.0
8502196;8502192;68;2.0
8502192;8502191;68;1.0
8502191;8502113;68;3.0
8502113;8502191;68;1.0
8502191;8502192;68;2.0
8502192;8502196;68;1.99
8502196;8502182;68;1.0
8502182;8502181;68;2.0
8502181;8502194;68;2.0
8502194;8502180;68;1.88
8502180;8502195;68;2.44
8502195;8502179;68;1.0
8502179;8502178;68;2.0
8502178;8502197;68;2.0
8502197;8502177;68;1.0
8502177;8502199;68;2.0
8504200;8530263;5;1.0
8530263;8504291;5;1.0
8504291;8504292;5;2.0
8504292;8504293;5;3.0
8504293;8504294;5;5.0
8504294;8504295;32;4.0
8504295;8504296;32;4.0
8504296;8504298;32;15.0
8504298;8504296;32;13.0
8504296;8504295;32;5.0
8504295;8504294;32;4.0
8504294;8504200;28;12.0
8504200;8504294;27;10.0
8504294;8504293;4;4.0
8504293;8504292;4;3.0
8504292;8504291;4;1.0
8504291;8530263;4;2.0
8530263;8504200;4;4.0
8505307;8505300;12;23.25
8505300;8505213;33;15.03
8505213;8505004;25;54.64
8505004;8502204;35;15.0
8502204;8503000;52;23.92
8503424;8503000;17;36.0
8503000;8502204;50;23.48
8502204;8505004;32;15.44
8505004;8505213;22;53.59
8505213;8505300;31;14.0
8505300;8505307;12;25.17
8503000;8503424;14;36.0
8503000;8509411;33;54.73
8509411;8509002;24;8.0
8509002;8509000;99;9.15
8503000;8502119;39;19.03
8502119;8502113;94;6.77
8502113;8500026;20;18.0
8500026;8500023;36;6.0
8500023;8500010;56;11.41
8505000;8502021;107;5.04
8502021;8502028;84;2.0
8502028;8502012;43;2.02
8502012;8502020;44;3.0
8502020;8502009;63;4.02
8502009;8502008;44;3.11
8502008;8502011;44;2.98
8502011;8502007;44;3.02
8502007;8502006;21;4.0
8502006;8502005;43;3.93
8502005;8502004;43;2.98
8502004;8502003;43;2.56
8502003;8502002;24;2.04
8502002;8502001;24;3.0
8502001;8502000;45;4.31
8502000;8500218;79;4.33
8502007;8502008;3;3.33
8502008;8502009;44;4.45
8502009;8502012;3;6.0
8502012;8502028;44;3.0
8502028;8502021;83;2.0
8502021;8505000;105;7.5
8500218;8502000;75;3.57
8502000;8502001;42;4.43
8502001;8502002;25;2.96
8502002;8502003;25;2.88
8502003;8502004;44;2.98
8502004;8502005;44;3.43
8502005;8502007;2;7.0
8503000;8507000;33;56.15
8503000;8516161;1;55.0
8516161;8507000;189;5.21
8507000;8503000;32;56.72
8501609;8501506;3;29.0
8501506;8501300;3;36.0
8501300;8501120;3;21.0
8501120;8501008;5;38.6
8501008;8501120;6;38.67
8501120;8501300;4;19.0
8501300;8501506;4;36.0
8501506;8501609;4;29.0
8504134;8504133;31;3.0
8504133;8504132;31;6.0
8504132;8504131;38;4.0
8504131;8504130;38;4.0
8504130;8504200;38;8.0
8504134;8504135;37;2.0
8504135;8504136;37;3.0
8504136;8504137;37;4.0
8504137;8504138;37;5.0
8504138;8504139;37;4.0
8504139;8504181;37;2.54
8504181;8504100;76;5.51
8504100;8504181;76;4.0
8504181;8504139;37;2.0
8504139;8504138;37;6.0
8504138;8504137;37;4.0
8504137;8504136;37;4.0
8504136;8504135;37;3.0
8504135;8504134;37;3.0
8504200;8504130;38;6.0
8504130;8504131;38;4.0
8504131;8504132;38;5.0
8504132;8504133;30;5.0
8504133;8504134;30;5.0
8507000;8516161;186;3.01
8516161;8503000;1;57.0
8501104;8501103;41;4.49
8501103;8501104;41;4.37
8505307;8505305;33;7.03
8505305;8505300;3;17.67
8509404;8509411;44;9.59
8509411;8503000;34;55.65
8509411;8509404;44;9.61
8502204;8503202;1;17.0
8503202;8503000;40;10.12
8504300;8504221;37;19.0
8504221;8504200;43;19.56
8504200;8501118;37;19.0
8501118;8501120;134;5.54
8500218;8500212;11;11.09
8500212;8500207;11;10.09
8500207;8500202;19;7.0
8500202;8504300;19;9.0
8504300;8500202;23;8.91
8500202;8500207;23;7.83
8500207;8500212;14;11.0
8500212;8500218;14;12.0
8500218;8503000;23;31.0
8503000;8503016;65;9.0
8503016;8506000;103;13.28
8506000;8506302;30;32.73
8503000;8500218;22;30.14
8506302;8506000;31;32.71
8506000;8503016;104;12.64
8503016;8503000;67;9.54
8501120;8501118;134;5.46
8501118;8504200;37;19.16
8504200;8504221;43;20.28
8504221;8504300;37;20.03
8500218;8500207;24;17.58
8500207;8500218;24;17.58
8504300;8500159;37;9.38
8500159;8500105;37;7.51
8500105;8500109;37;10.0
8500109;8500105;36;9.0
8500105;8500159;36;7.5
8500159;8504300;36;10.53
8500109;8500113;40;12.18
8500113;8500010;18;20.17
8500010;8500113;18;18.0
8500113;8500109;40;14.88
8501026;8501008;69;6.94
8501008;8501030;38;13.84
8501030;8501031;45;4.07
8501031;8501037;7;14.14
8501037;8504200;6;27.0
8504200;8501037;6;25.0
8501037;8501031;5;12.8
8501031;8501030;44;3.91
8501030;8501008;34;15.12
8501008;8501026;71;6.82
8501506;8501500;38;13.87
8501500;8501403;38;9.87
8501403;8501402;46;4.46
8501402;8501400;76;5.84
8501400;8501300;35;10.06
8501300;8501200;65;5.51
8501200;8501120;70;15.53
8501120;8501037;26;10.54
8501037;8501030;28;15.18
8500322;8500320;16;7.06
8500320;8500303;34;3.03
8500303;8500302;34;4.03
8500302;8500301;38;2.18
8500301;8500313;34;2.0
8500313;8500300;34;3.0
8500300;8517131;34;1.03
8517131;8500021;34;3.0
8500021;8500020;86;3.0
8500020;8500010;88;7.18
8500218;8500027;17;9.94
8500027;8500026;57;3.28
8500026;8500025;43;2.0
8500025;8500023;2;5.0
8500023;8500022;43;3.0
8500022;8500021;43;3.98
8500025;8500024;41;2.02
8500024;8500023;41;3.54
8501120;8501200;72;14.07
8501200;8501300;70;5.14
8501300;8501303;53;4.06
8501303;8501400;52;6.04
8501400;8501402;75;6.0
8501402;8501403;46;4.17
8501403;8501500;37;10.03
8501500;8501506;40;13.85
8501506;8501509;38;9.95
8501509;8501601;23;6.96
8501601;8501605;23;11.13
8501605;8501609;102;8.37
8500119;8500118;44;3.0
8500118;8500117;44;2.09
8500117;8500116;41;2.0
8500116;8500115;41;3.0
8500115;8500114;44;5.09
8500114;8500113;44;3.11
8500113;8500114;43;3.0
8500114;8500115;43;5.91
8500115;8500116;42;2.02
8500116;8500117;42;3.0
8500117;8500118;43;2.93
8500118;8500119;43;3.02
8500119;8500136;43;3.0
8500136;8500010;43;4.14
8500115;8500117;1;4.0
8501609;8501605;97;6.79
8501605;8501601;20;10.2
8501601;8501509;20;7.05
8501509;8501506;35;9.6
8501500;8501400;15;17.0
8500010;8500020;86;5.0
8500020;8500021;86;3.93
8500021;8500300;4;4.0
8500300;8500313;37;3.0
8500313;8500301;37;2.05
8500301;8500302;37;2.14
8500302;8500320;4;7.0
8500320;8500302;3;6.33
8500301;8500300;2;4.0
8500300;8500021;2;3.0
8501030;8501037;30;15.43
8501037;8501120;26;11.35
8501300;8501400;39;11.08
8501400;8501500;18;17.28
8500021;8500022;41;3.02
8500022;8500023;41;3.0
8500023;8500025;1;4.0
8500025;8500026;41;2.98
8500026;8500027;57;3.28
8500027;8500218;17;11.12
8500010;8500136;43;2.98
8500136;8500119;43;3.0
8500117;8500115;3;4.0
8500037;8500035;17;5.06
8500035;8500034;18;2.0
8500034;8500033;18;2.06
8500033;8500032;18;2.0
8500032;8500031;18;2.0
8500031;8500026;18;5.0
8501118;8501037;47;7.34
8500021;8517131;33;2.0
8517131;8500300;33;2.0
8500302;8500303;33;4.03
8500303;8500320;33;3.03
8500320;8500304;18;3.0
8500304;8500305;18;4.0
8500305;8500304;19;3.0
8500304;8500320;19;3.05
8500309;8500305;32;15.47
8501400;8501200;3;14.0
8501037;8501118;47;6.87
8500320;8500322;16;7.06
8500010;8500218;33;25.97
8500218;8505000;19;35.0
8505000;8505004;18;27.0
8500109;8500120;41;3.0
8500120;8500121;41;2.02
8500121;8500122;41;3.95
8500122;8500123;41;3.0
8500123;8500124;41;5.0
8500124;8500125;41;5.02
8500125;8500126;41;5.95
8500023;8500024;40;3.0
8500024;8500025;40;2.0
8500027;8500028;40;3.0
8500028;8500218;40;8.1
8500218;8500028;40;6.97
8500028;8500027;40;3.52
8500126;8500125;40;4.5
8500125;8500124;40;5.0
8500124;8500123;40;5.0
8500123;8500122;40;3.98
8500122;8500121;40;3.48
8500121;8500120;40;2.0
8500120;8500109;40;4.0
8501403;8501400;19;9.11
8501104;8501100;14;11.0
8501100;8501151;14;2.0
8501151;8501152;14;2.0
8501152;8501153;14;4.0
8501153;8501154;14;3.0
8501154;8501155;14;2.0
8501155;8501156;14;2.0
8501156;8501157;14;2.0
8501157;8530783;14;3.0
8530783;8501159;14;4.0
8501159;8530783;15;4.0
8530783;8501157;15;2.0
8501157;8501156;15;2.0
8501156;8501155;15;2.0
8501155;8501154;15;2.0
8501154;8501153;15;4.0
8501153;8501152;15;3.0
8501152;8501151;15;1.0
8501151;8501100;15;1.0
8501100;8501104;15;13.0
8505004;8505000;18;26.0
8505000;8500218;20;34.0
8500218;8500010;31;26.0
8500218;8500037;16;4.0
8500026;8500031;17;3.0
8500031;8500032;17;2.0
8500032;8500033;17;2.0
8500033;8500034;17;2.0
8500034;8500035;17;3.0
8500035;8500037;16;4.0
8500037;8500218;16;6.0
8506000;8503305;73;7.0
8503305;8503307;78;4.46
8503307;8503016;46;5.13
8503000;8503015;40;3.0
8503015;8503006;40;4.0
8503006;8503016;168;5.07
8503016;8503307;44;4.3
8503307;8503305;76;5.53
8503305;8506000;70;7.43
8503424;8503423;93;3.0
8503423;8506049;1;3.0
8506049;8506048;39;5.0
8506048;8506047;39;5.51
8506047;8506000;17;12.06
8501118;8501008;23;32.26
8501400;8501403;19;9.05
8506000;8506047;17;11.0
8506047;8506048;39;5.97
8506048;8506049;39;5.0
8506049;8503423;1;3.0
8503423;8503424;95;4.13
8501008;8501118;24;32.42
8501509;8501605;16;15.38
8506105;8506104;39;3.0
8506104;8506103;39;3.0
8506103;8506102;39;4.0
8506102;8506101;39;2.0
8506101;8506100;39;4.0
8506100;8506019;39;3.0
8506019;8506018;39;4.0
8506018;8506017;39;2.0
8506017;8506016;39;3.0
8506016;8506000;95;4.95
8503016;8503006;165;4.22
8503006;8503015;40;2.0
8503015;8503000;40;5.03
8501605;8501509;15;15.33
8504317;8504316;7;3.14
8504316;8504315;45;3.16
8504315;8504321;45;2.58
8504321;8504314;45;3.0
8504314;8504316;1;7.0
8504314;8504315;1;4.0
8504315;8504316;44;4.0
8504316;8504317;6;4.0
8504314;8504321;43;1.56
8504321;8504315;43;3.0
8504221;8504215;3;22.0
8504215;8504221;3;25.0
8500126;8500141;21;3.0
8500141;8500127;21;2.9
8500127;8500144;21;3.05
8500144;8500128;21;2.95
8500128;8500144;20;2.95
8500144;8500127;20;4.0
8500127;8500141;20;2.95
8500141;8500126;20;4.05
8503225;8503224;13;2.38
8503224;8503223;13;3.62
8503223;8503222;13;3.0
8503222;8503221;13;3.46
8503221;8503220;52;3.0
8503220;8503211;37;2.97
8503211;8503209;37;4.03
8503209;8503207;36;4.0
8503207;8503206;75;4.45
8503206;8503204;35;5.0
8503204;8503202;35;4.0
8503202;8503010;37;6.03
8503010;8503011;111;1.0
8503011;8503000;111;4.66
8503000;8503006;218;4.83
8503006;8503000;212;5.5
8503000;8503011;114;2.34
8503011;8503010;114;3.32
8503010;8503202;36;6.0
8503202;8503204;36;4.0
8503204;8503206;36;6.0
8503206;8503207;75;3.0
8503207;8503209;36;6.0
8503209;8503211;40;3.0
8503211;8503220;40;2.95
8503220;8503221;56;4.04
8503221;8503225;60;9.75
8503225;8503221;64;9.0
8503221;8503222;18;2.11
8503222;8503223;18;3.0
8503223;8503225;6;7.33
8503223;8503224;12;3.5
8503224;8503225;13;4.69
8503305;8503303;48;4.0
8503303;8503302;48;5.0
8503302;8503301;48;4.19
8503301;8503300;39;4.0
8503300;8503123;39;3.0
8503130;8503123;39;5.0
8503123;8503300;38;2.0
8503300;8503301;38;4.0
8503301;8503302;49;3.0
8503302;8503303;49;3.0
8503303;8503305;49;6.0
8503305;8503306;107;4.0
8503306;8503147;39;4.0
8503147;8503003;151;4.5
8503003;8503000;349;2.79
8503000;8503020;354;2.14
8503000;8503003;346;2.45
8503003;8503147;152;4.51
8503147;8503306;38;3.0
8503306;8503305;107;5.28
8503020;8503006;203;5.0
8503006;8503310;82;2.0
8503310;8503312;7;5.0
8503312;8503400;7;6.0
8503020;8503000;354;3.51
8503400;8503312;7;5.0
8503312;8503310;7;5.0
8503310;8503006;83;2.92
8503006;8503020;206;3.63
8501008;8501023;41;9.68
8501023;8501030;42;5.33
8501031;8501033;40;5.0
8501033;8501035;39;4.87
8501035;8501037;39;5.95
8501037;8501035;41;6.73
8501035;8501033;41;4.05
8501033;8501031;41;4.78
8501030;8501023;42;5.26
8501023;8501022;1;4.0
8501022;8501008;1;7.0
8501023;8501008;41;9.76
8501008;8516155;108;5.13
8516155;8517142;108;2.71
8517142;8516272;108;3.29
8516272;8516273;108;2.71
8516273;8516274;108;3.29
8516274;8516273;111;3.12
8516273;8516272;111;1.88
8516272;8517142;111;3.71
8517142;8516155;111;2.0
8516155;8501008;111;5.7
8501400;8501303;52;6.31
8501303;8501300;52;4.06
8503003;8503125;74;11.0
8503125;8503123;74;6.0
8503123;8503122;75;4.99
8503122;8503121;75;3.0
8503121;8503120;75;4.0
8503120;8503110;75;3.0
8503110;8503209;54;5.24
8503020;8503001;117;3.66
8503001;8502220;70;4.0
8502220;8502229;70;2.0
8502229;8502221;70;4.0
8502221;8502222;70;4.46
8502222;8502223;70;4.54
8502223;8502224;70;3.46
8502224;8502225;39;3.0
8502225;8502226;39;4.0
8502226;8502227;39;3.0
8502227;8518459;39;1.0
8518459;8502204;39;5.0
8502204;8518459;38;3.0
8518459;8502227;38;2.0
8502227;8502226;38;4.0
8502226;8502225;38;3.0
8502225;8502224;38;4.0
8502224;8502223;70;3.0
8502223;8502222;70;4.0
8502222;8502221;70;6.0
8502221;8502229;70;3.0
8502229;8502220;70;2.0
8502220;8503001;70;5.0
8503001;8503020;115;2.0
8503110;8503120;77;2.0
8503120;8503121;77;5.0
8503121;8503122;77;3.0
8503122;8503123;77;5.0
8503123;8503125;75;5.0
8503125;8503003;75;11.0
8503209;8503110;55;6.31
8503526;8503008;43;3.0
8503008;8503007;39;2.97
8503007;8503006;39;3.03
8503003;8503004;77;3.0
8503504;8503505;104;2.63
8503505;8503529;38;3.97
8503529;8503528;38;3.97
8503528;8503525;38;1.03
8503525;8503527;38;3.0
8503527;8503526;38;3.0
8503004;8503100;75;2.0
8503100;8503141;75;2.0
8503141;8503101;75;2.07
8503101;8503102;70;2.0
8503102;8503111;70;2.0
8503111;8503103;70;3.0
8503103;8503104;39;3.13
8503104;8503105;71;3.45
8503101;8503141;72;1.0
8503141;8503100;72;2.0
8503100;8503004;72;3.0
8503004;8503003;77;3.99
8503006;8503007;37;3.0
8503007;8503008;37;3.0
8503008;8503526;42;3.12
8503526;8503527;37;3.0
8503527;8503525;37;3.0
8503525;8503528;37;2.0
8503528;8503529;37;3.0
8503529;8503505;37;4.0
8503505;8503504;101;3.18
8503105;8503104;72;3.03
8503104;8503103;40;3.0
8503103;8503111;71;2.0
8503111;8503102;71;2.0
8503102;8503101;71;3.0
8503101;8503004;4;3.0
8503006;8503340;38;3.0
8503340;8503309;33;2.0
8503309;8503308;33;3.0
8503308;8503307;33;3.0
8503307;8503308;33;4.0
8503308;8503309;33;1.0
8503309;8503340;33;2.0
8503340;8503006;38;3.0
8503003;8503104;37;13.0
8503105;8503106;39;1.97
8503106;8503107;41;4.0
8503107;8503108;41;2.05
8503108;8503109;39;3.05
8503109;8503112;39;2.0
8503112;8503110;39;4.03
8503110;8503112;40;2.95
8503112;8503109;40;3.05
8503109;8503108;40;2.95
8503108;8503107;44;3.05
8503107;8503106;44;3.0
8503106;8503105;40;2.0
8503104;8503003;37;11.0
8503305;8503304;39;3.0
8503304;8506000;39;5.0
8503340;8503016;5;2.0
8506000;8503304;39;4.0
8503304;8503305;39;4.0
8503016;8503340;5;2.0
